,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.user.entities.url.urls,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
233,Mon Jan 20 23:34:38 +0000 2020,1219402888415334401,1219402888415334401,@AstroRach @UniofNottingham @conselice @BassistTC @astroferreira @_amyw_ @Space_Mog You’ll be very missed! 😢 But best of luck on your new adventure!,False,"[84, 148]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2192969111082516e+18,1219296911108251648,86165930.0,86165930,AstroRach,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'AstroRach', 'name': 'Dr Rachana Bhatawdekar', 'id': 86165930, 'id_str': '86165930', 'indices': [0, 10]}, {'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [11, 27]}, {'screen_name': 'conselice', 'name': 'Christopher Conselice', 'id': 23000769, 'id_str': '23000769', 'indices': [28, 38]}, {'screen_name': 'BassistTC', 'name': 'Tom Clarke', 'id': 400848375, 'id_str': '400848375', 'indices': [39, 49]}, {'screen_name': 'astroferreira', 'name': 'Leonardo de Albernaz Ferreira', 'id': 4353113177, 'id_str': '4353113177', 'indices': [50, 64]}, {'screen_name': '_amyw_', 'name': 'Amy Whitney', 'id': 390296383, 'id_str': '390296383', 'indices': [65, 72]}, {'screen_name': 'Space_Mog', 'name': 'Dr Maggie Lieu', 'id': 1446063620, 'id_str': '1446063620', 'indices': [73, 83]}]",[],en,recent,2894733166,2894733166,Amelia Fraser-McKelvie,amelia_fmc,"Nottingham, England",👩🏻‍💻Aussie-born postdoc in galaxy evolution at the University of Nottingham (she/her).🔭✨,,,[],False,150,124,3,Thu Nov 27 14:55:30 +0000 2014,166,,,True,False,166,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/537984806802309120/ryT68Mbw_normal.jpeg,https://pbs.twimg.com/profile_images/537984806802309120/ryT68Mbw_normal.jpeg,https://pbs.twimg.com/profile_banners/2894733166/1417104586,3B94D9,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,Mon Jan 20 22:35:36 +0000 2020,1219388031016239106,1219388031016239106,@JethwaPreeti @LConeyworth @susieoftraken @UniofNottingham @JethwaPreeti @LConeyworth Hi it's Pear! Following the success of last year's Nutrition Careers Twitter chat for BSc Nutrition students #UoNnextgenNutrition we're hosting another chat 18th February 10-11am. Would you like to take part? Please DM for more details. Thanks,False,"[59, 329]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2186134319322604e+18,1218613431932260352,3294044105.0,3294044105,JethwaPreeti,,,,,False,0,0,False,False,en,"[{'text': 'UoNnextgenNutrition', 'indices': [195, 215]}]",[],"[{'screen_name': 'JethwaPreeti', 'name': 'Dr Preeti Jethwa', 'id': 3294044105, 'id_str': '3294044105', 'indices': [0, 13]}, {'screen_name': 'LConeyworth', 'name': 'Lisa Coneyworth', 'id': 1900912903, 'id_str': '1900912903', 'indices': [14, 26]}, {'screen_name': 'susieoftraken', 'name': 'Dr Susannah Lydon', 'id': 312590919, 'id_str': '312590919', 'indices': [27, 41]}, {'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [42, 58]}, {'screen_name': 'JethwaPreeti', 'name': 'Dr Preeti Jethwa', 'id': 3294044105, 'id_str': '3294044105', 'indices': [59, 72]}, {'screen_name': 'LConeyworth', 'name': 'Lisa Coneyworth', 'id': 1900912903, 'id_str': '1900912903', 'indices': [73, 85]}]",[],en,recent,782520002561839104,782520002561839104,Pearl Pugh,pearl_pugh16,Nottingham,Teaching Associate in Nutrition; Paediatric Renal Dietitian and PhD student at The University of Nottingham. Interested in Early Phosphate Intervention,,,[],False,59,112,0,Sun Oct 02 09:58:01 +0000 2016,184,,,False,False,57,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/782526719207075840/6WX07qFi_normal.jpg,https://pbs.twimg.com/profile_images/782526719207075840/6WX07qFi_normal.jpg,https://pbs.twimg.com/profile_banners/782520002561839104/1475403882,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,Mon Jan 20 21:48:05 +0000 2020,1219376072485146625,1219376072485146625,RT @ShearerWest: Delighted to share a platform with Edward Peck @TrentUni @UniofNottingham to launch our #UniversitiesforNottingham project…,False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,11,0,False,False,en,"[{'text': 'UniversitiesforNottingham', 'indices': [105, 131]}]",[],"[{'screen_name': 'ShearerWest', 'name': 'Shearer West', 'id': 437326294, 'id_str': '437326294', 'indices': [3, 15]}, {'screen_name': 'TrentUni', 'name': 'Nottingham Trent University', 'id': 29196791, 'id_str': '29196791', 'indices': [64, 73]}, {'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [74, 90]}]",[],en,recent,1289007542,1289007542,Brigitte Scammell,scammell66,,"Professor of Orthopaedics and Consultant Orthopaedic Surgeon.
Dean and Head of School of Medicine, University of Nottingham",,,[],False,445,235,2,Fri Mar 22 15:41:43 +0000 2013,2151,,,False,False,965,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/978385046750056451/nD6LDg3c_normal.jpg,https://pbs.twimg.com/profile_images/978385046750056451/nD6LDg3c_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,Mon Jan 20 20:54:26 +0000 2020,1.2193625703704535e+18,1219362570370453505,Delighted to share a platform with Edward Peck @TrentUni @UniofNottingham to launch our #UniversitiesforNottingham project. I was heartened by the support of many stakeholders in the city and county. All of us want our place to thrive and will work together to ensure it does,False,"[0, 275]","[{'text': 'UniversitiesforNottingham', 'indices': [88, 114]}]",[],"[{'screen_name': 'TrentUni', 'name': 'Nottingham Trent University', 'id': 29196791, 'id_str': '29196791', 'indices': [47, 56]}, {'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [57, 73]}]",[],en,recent,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,437326294.0,437326294,Shearer West,ShearerWest,,"President and Vice-Chancellor of the University of Nottingham. Tweeting about the University of Nottingham, HE policy and the arts. Expressing my own views.",,[],False,3605.0,1625.0,52.0,Thu Dec 15 08:19:30 +0000 2011,3017.0,,,True,False,2582.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/914231827103133697/IW6ef-EC_normal.jpg,https://pbs.twimg.com/profile_images/914231827103133697/IW6ef-EC_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,11.0,105.0,False,False,en,,,,,,,,,,,,,,,,,,,,,
237,Mon Jan 20 21:15:25 +0000 2020,1219367851053723648,1219367851053723648,RT @ShearerWest: Delighted to share a platform with Edward Peck @TrentUni @UniofNottingham to launch our #UniversitiesforNottingham project…,False,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,11,0,False,False,en,"[{'text': 'UniversitiesforNottingham', 'indices': [105, 131]}]",[],"[{'screen_name': 'ShearerWest', 'name': 'Shearer West', 'id': 437326294, 'id_str': '437326294', 'indices': [3, 15]}, {'screen_name': 'TrentUni', 'name': 'Nottingham Trent University', 'id': 29196791, 'id_str': '29196791', 'indices': [64, 73]}, {'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [74, 90]}]",[],en,recent,2178411342,2178411342,Craig French,craigafrench,"Nottingham, England",Philosopher of mind & psychology @UniofNottingham. Specific interest in perception. Also interested in the philosophy of mental health.,https://t.co/ZDlG3dFZYc,"[{'url': 'https://t.co/ZDlG3dFZYc', 'expanded_url': 'http://craigafrench.github.io', 'display_url': 'craigafrench.github.io', 'indices': [0, 23]}]",[],False,2766,715,98,Wed Nov 06 16:39:23 +0000 2013,4295,,,True,False,5623,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1195607923608686592/iq0isOG0_normal.jpg,https://pbs.twimg.com/profile_images/1195607923608686592/iq0isOG0_normal.jpg,https://pbs.twimg.com/profile_banners/2178411342/1538728065,19CF86,000000,000000,000000,False,False,False,False,False,False,False,none,Mon Jan 20 20:54:26 +0000 2020,1.2193625703704535e+18,1219362570370453505,Delighted to share a platform with Edward Peck @TrentUni @UniofNottingham to launch our #UniversitiesforNottingham project. I was heartened by the support of many stakeholders in the city and county. All of us want our place to thrive and will work together to ensure it does,False,"[0, 275]","[{'text': 'UniversitiesforNottingham', 'indices': [88, 114]}]",[],"[{'screen_name': 'TrentUni', 'name': 'Nottingham Trent University', 'id': 29196791, 'id_str': '29196791', 'indices': [47, 56]}, {'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [57, 73]}]",[],en,recent,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,437326294.0,437326294,Shearer West,ShearerWest,,"President and Vice-Chancellor of the University of Nottingham. Tweeting about the University of Nottingham, HE policy and the arts. Expressing my own views.",,[],False,3605.0,1625.0,52.0,Thu Dec 15 08:19:30 +0000 2011,3017.0,,,True,False,2582.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/914231827103133697/IW6ef-EC_normal.jpg,https://pbs.twimg.com/profile_images/914231827103133697/IW6ef-EC_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,11.0,105.0,False,False,en,,,,,,,,,,,,,,,,,,,,,
238,Mon Jan 20 21:02:46 +0000 2020,1219364671242805250,1219364671242805250,RT @ShearerWest: Delighted to share a platform with Edward Peck @TrentUni @UniofNottingham to launch our #UniversitiesforNottingham project…,False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,11,0,False,False,en,"[{'text': 'UniversitiesforNottingham', 'indices': [105, 131]}]",[],"[{'screen_name': 'ShearerWest', 'name': 'Shearer West', 'id': 437326294, 'id_str': '437326294', 'indices': [3, 15]}, {'screen_name': 'TrentUni', 'name': 'Nottingham Trent University', 'id': 29196791, 'id_str': '29196791', 'indices': [64, 73]}, {'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [74, 90]}]",[],en,recent,898192471779422208,898192471779422208,Tim Watkinson,tim_watkinson,"Nottingham, England","Director of Communications & Advocacy at University of Nottingham. Frequent hillwalker, occasional diver. Views my own, unless they're someone else's.",https://t.co/PMYGWQEk8O,"[{'url': 'https://t.co/PMYGWQEk8O', 'expanded_url': 'http://www.nottingham.ac.uk', 'display_url': 'nottingham.ac.uk', 'indices': [0, 23]}]",[],False,187,235,0,Thu Aug 17 14:39:07 +0000 2017,938,,,False,False,414,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/938661282009399296/J-ggCIVj_normal.jpg,https://pbs.twimg.com/profile_images/938661282009399296/J-ggCIVj_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,Mon Jan 20 20:54:26 +0000 2020,1.2193625703704535e+18,1219362570370453505,Delighted to share a platform with Edward Peck @TrentUni @UniofNottingham to launch our #UniversitiesforNottingham project. I was heartened by the support of many stakeholders in the city and county. All of us want our place to thrive and will work together to ensure it does,False,"[0, 275]","[{'text': 'UniversitiesforNottingham', 'indices': [88, 114]}]",[],"[{'screen_name': 'TrentUni', 'name': 'Nottingham Trent University', 'id': 29196791, 'id_str': '29196791', 'indices': [47, 56]}, {'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [57, 73]}]",[],en,recent,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,437326294.0,437326294,Shearer West,ShearerWest,,"President and Vice-Chancellor of the University of Nottingham. Tweeting about the University of Nottingham, HE policy and the arts. Expressing my own views.",,[],False,3605.0,1625.0,52.0,Thu Dec 15 08:19:30 +0000 2011,3017.0,,,True,False,2582.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/914231827103133697/IW6ef-EC_normal.jpg,https://pbs.twimg.com/profile_images/914231827103133697/IW6ef-EC_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,11.0,105.0,False,False,en,,,,,,,,,,,,,,,,,,,,,
240,Mon Jan 20 20:54:26 +0000 2020,1219362570370453505,1219362570370453505,Delighted to share a platform with Edward Peck @TrentUni @UniofNottingham to launch our #UniversitiesforNottingham project. I was heartened by the support of many stakeholders in the city and county. All of us want our place to thrive and will work together to ensure it does,False,"[0, 275]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,,,,,False,11,105,False,False,en,"[{'text': 'UniversitiesforNottingham', 'indices': [88, 114]}]",[],"[{'screen_name': 'TrentUni', 'name': 'Nottingham Trent University', 'id': 29196791, 'id_str': '29196791', 'indices': [47, 56]}, {'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [57, 73]}]",[],en,recent,437326294,437326294,Shearer West,ShearerWest,,"President and Vice-Chancellor of the University of Nottingham. Tweeting about the University of Nottingham, HE policy and the arts. Expressing my own views.",,,[],False,3605,1625,52,Thu Dec 15 08:19:30 +0000 2011,3017,,,True,False,2582,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/914231827103133697/IW6ef-EC_normal.jpg,https://pbs.twimg.com/profile_images/914231827103133697/IW6ef-EC_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,Mon Jan 20 17:40:52 +0000 2020,1219313859598737409,1219313859598737409,@jonathansimons @TrentUni @UniofNottingham This looks fascinating!!!,False,"[43, 68]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2191911092320707e+18,1219191109232070657,241065432.0,241065432,jonathansimons,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'jonathansimons', 'name': 'Jonathan Simons', 'id': 241065432, 'id_str': '241065432', 'indices': [0, 15]}, {'screen_name': 'TrentUni', 'name': 'Nottingham Trent University', 'id': 29196791, 'id_str': '29196791', 'indices': [16, 25]}, {'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [26, 42]}]",[],en,recent,246764921,246764921,Neil Gilbride,nmgilbride,South West England,Lecturer in Education #psychology #edleadership #ITT @uniofglos PhD adult ego development&sch leadership @uniofbath.TeachFirst '11. Views my own. #TeamCapulet,https://t.co/B5RKeaoWKK,"[{'url': 'https://t.co/B5RKeaoWKK', 'expanded_url': 'http://www.neilgilbride.com', 'display_url': 'neilgilbride.com', 'indices': [0, 23]}]",[],False,2710,3076,60,Thu Feb 03 12:28:26 +0000 2011,8257,,,False,False,13940,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1191704779162034181/VWAUYeSC_normal.jpg,https://pbs.twimg.com/profile_images/1191704779162034181/VWAUYeSC_normal.jpg,https://pbs.twimg.com/profile_banners/246764921/1531124172,8C00B3,A8C7F7,C0DFEC,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,Mon Jan 20 17:27:25 +0000 2020,1219310473474166784,1219310473474166784,@physioGregNUH @UniofNottingham @GracePhysio @physiorachajb 👀 Thankyou! I shall do,False,"[60, 82]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2193100544002417e+18,1219310054400241666,9.539343177549537e+17,953934317754953729,physioGregNUH,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'physioGregNUH', 'name': 'Greg Stretton', 'id': 953934317754953729, 'id_str': '953934317754953729', 'indices': [0, 14]}, {'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [15, 31]}, {'screen_name': 'GracePhysio', 'name': 'Grace Fielding', 'id': 924584523135967233, 'id_str': '924584523135967233', 'indices': [32, 44]}, {'screen_name': 'physiorachajb', 'name': 'Rachael Bailey', 'id': 904470732373143553, 'id_str': '904470732373143553', 'indices': [45, 59]}]",[],en,recent,1184562939522703366,1184562939522703366,Amel Bendali-Braham,AmelB_Physio,"Nottingham, England",3rd year Student Physio @ SHU ~ CSP student member ~ Social Media Co-ordinator ~ L2/3 qualified fitness instructor ~ Dementia friend ~ University of lifesavers,,,[],False,35,133,0,Wed Oct 16 20:13:15 +0000 2019,103,,,False,False,27,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1209624625438691329/N1PP2fGe_normal.jpg,https://pbs.twimg.com/profile_images/1209624625438691329/N1PP2fGe_normal.jpg,https://pbs.twimg.com/profile_banners/1184562939522703366/1577231960,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,Mon Jan 20 10:55:01 +0000 2020,1219211722336210945,1219211722336210945,@RaphV @UonDigiResearch @NottsChemistry @UniofNottingham We would love to get their help! Just email us at chemselfies@gmail.com,False,"[57, 128]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2192074231997768e+18,1219207423199776768,21849412.0,21849412,RaphV,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'RaphV', 'name': 'Raphaël V.', 'id': 21849412, 'id_str': '21849412', 'indices': [0, 6]}, {'screen_name': 'UonDigiResearch', 'name': 'Digital Research University of Nottingham', 'id': 929010879693230081, 'id_str': '929010879693230081', 'indices': [7, 23]}, {'screen_name': 'NottsChemistry', 'name': 'Nottingham Chemistry', 'id': 2215840687, 'id_str': '2215840687', 'indices': [24, 39]}, {'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [40, 56]}]",[],en,recent,1112211,1112211,Alan Aspuru-Guzik,A_Aspuru_Guzik,,Professor of Chemistry and Computer Science @UofT @VectorInst @CIFAR_News AI Chair and Senior Fellow. Canada 150 Chair. @ZapataComputing @KebotixInc,https://t.co/i8vl4Sbutn,"[{'url': 'https://t.co/i8vl4Sbutn', 'expanded_url': 'http://matter.toronto.edu', 'display_url': 'matter.toronto.edu', 'indices': [0, 23]}]",[],False,8555,3237,204,Tue Mar 13 20:08:16 +0000 2007,22655,,,False,False,14214,,False,False,False,BADFCD,http://abs.twimg.com/images/themes/theme12/bg.gif,https://abs.twimg.com/images/themes/theme12/bg.gif,False,http://pbs.twimg.com/profile_images/1193514098048323584/-vT2rRUD_normal.jpg,https://pbs.twimg.com/profile_images/1193514098048323584/-vT2rRUD_normal.jpg,https://pbs.twimg.com/profile_banners/1112211/1522264986,FF0000,F2E195,FFF7CC,0C3E53,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,Mon Jan 20 10:46:59 +0000 2020,1219209702577463297,1219209702577463297,@Neelam_coaching @UniofNottingham @TechUpWomen @JaneHarding_ @CristeaProf @durham_uni @IoCoding Thank you so much for being a #TechUPWomen mentor 🙏🏾❤️🙏🏾💯,False,"[96, 153]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2191927567420416e+18,1219192756742041600,9.503998391452836e+17,950399839145283585,Neelam_coaching,,,,,False,0,4,False,False,en,"[{'text': 'TechUPWomen', 'indices': [126, 138]}]",[],"[{'screen_name': 'Neelam_coaching', 'name': 'Stressed In The City', 'id': 950399839145283585, 'id_str': '950399839145283585', 'indices': [0, 16]}, {'screen_name': 'UniofNottingham', 'name': 'Uni of Nottingham', 'id': 30196565, 'id_str': '30196565', 'indices': [17, 33]}, {'screen_name': 'TechUpWomen', 'name': 'TechUP! Women', 'id': 1097078320259305472, 'id_str': '1097078320259305472', 'indices': [34, 46]}, {'screen_name': 'JaneHarding_', 'name': 'Jane Harding', 'id': 1150495432839258113, 'id_str': '1150495432839258113', 'indices': [47, 60]}, {'screen_name': 'CristeaProf', 'name': 'Prof. Alexandra I. Cristea', 'id': 1123923942085922816, 'id_str': '1123923942085922816', 'indices': [61, 73]}, {'screen_name': 'durham_uni', 'name': 'Durham University', 'id': 277391629, 'id_str': '277391629', 'indices': [74, 85]}, {'screen_name': 'IoCoding', 'name': 'Institute of Coding', 'id': 956505604905930752, 'id_str': '956505604905930752', 'indices': [86, 95]}]",[],en,recent,6549332,6549332,Professor Sue Black OBE Keynote Speaker,Dr_Black,"London, UK",Professor of Computer Science + Tech Evangelist @Durham_Comp_Sci 💃🏽@TechUPWomen @techmumsHQ @WEP_UK #LondonMayor 💪🏽@SavingBletchley 📚 AGENT Lou @noelgay19,https://t.co/9yJupbDll8,"[{'url': 'https://t.co/9yJupbDll8', 'expanded_url': 'http://www.sueblack.co.uk', 'display_url': 'sueblack.co.uk', 'indices': [0, 23]}]",[],False,64430,34692,2065,Sun Jun 03 22:21:31 +0000 2007,10779,,,True,False,140493,,False,False,False,000000,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/616129734443954176/stGGOvpf_normal.jpg,https://pbs.twimg.com/profile_images/616129734443954176/stGGOvpf_normal.jpg,https://pbs.twimg.com/profile_banners/6549332/1476300276,DD2E44,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65b23b0045f450f6,https://api.twitter.com/1.1/geo/id/65b23b0045f450f6.json,city,Kingston upon Thames,"Kingston upon Thames, London",GB,United Kingdom,[],Polygon,"[[[-0.3229167, 51.3428601], [-0.234011, 51.3428601], [-0.234011, 51.437266], [-0.3229167, 51.437266]]]",,,,,,,,,,,
